nome_fantasia,slug,inicio_atividades,porte_empresa,nome_cidade,sigla_uf,populacao_cidade,latitude_cidade,longitude_cidade,dist_1,dist_2,dist_3,dist_4
MERCADINHO SERVE BEM,mercadinho-serve-bem,2005-05-04T03:00:00.000Z,1,Jussiape,BA,5777,-13.5155,-41.5882,,,,
OTICA LUZIR,otica-luzir,2005-11-03T02:00:00.000Z,1,Jussiape,BA,5777,-13.5155,-41.5882,,,,
OTICA SUPERMAIS,otica-supermais,2012-05-24T03:00:00.000Z,1,Jussiape,BA,5777,-13.5155,-41.5882,,,,
AMFEC,amfec,2010-11-30T02:00:00.000Z,5,Lafaiete Coutinho,BA,3663,-13.6541,-40.2119,,,,
FARMACIA TRES MORROS,farmacia-tres-morros,2010-06-02T03:00:00.000Z,3,Lafaiete Coutinho,BA,3663,-13.6541,-40.2119,,,,
FUNSAUDE,funsaude,2009-01-07T02:00:00.000Z,5,Lafaiete Coutinho,BA,3663,-13.6541,-40.2119,,,,
PANIFICADORA SAO ROQUE,panificadora-sao-roque,1989-10-20T02:00:00.000Z,1,Lafaiete Coutinho,BA,3663,-13.6541,-40.2119,,,,
ASCODIMBAS,ascodimbas,1987-12-02T02:00:00.000Z,5,Lagoa Real,BA,15870,-14.0334,-42.1328,,,,
DESTAK MODAS,destak-modas,2009-01-09T02:00:00.000Z,1,Lagoa Real,BA,15870,-14.0334,-42.1328,,,,
L N MODAS,l-n-modas,2008-04-23T03:00:00.000Z,1,Lagoa Real,BA,15870,-14.0334,-42.1328,,,,
SUPERMERCADO REAL,supermercado-real,2010-12-06T02:00:00.000Z,1,Lagoa Real,BA,15870,-14.0334,-42.1328,,,,
ACRAPMAEPRE,acrapmaepre,2009-03-03T03:00:00.000Z,5,Laje,BA,24214,-13.1673,-39.4213,,,,
ALFA CONTABILIDADE,alfa-contabilidade,2009-01-09T02:00:00.000Z,1,Laje,BA,24214,-13.1673,-39.4213,,,,
APERUB,aperub,2003-11-06T02:00:00.000Z,5,Laje,BA,24214,-13.1673,-39.4213,,,,
ASCOBEPEJ,ascobepej,2007-05-07T03:00:00.000Z,5,Laje,BA,24214,-13.1673,-39.4213,,,,
ASCOMARI,ascomari,2004-08-24T03:00:00.000Z,5,Laje,BA,24214,-13.1673,-39.4213,,,,
ASSEMBLEIA DE DEUS,assembleia-de-deus,2002-02-18T03:00:00.000Z,5,Laje,BA,24214,-13.1673,-39.4213,,,,
ASSOCIACAO DA AREIA FINA,associacao-da-areia-fina,2005-09-02T03:00:00.000Z,5,Laje,BA,24214,-13.1673,-39.4213,,,,
ASSOCIACAO DO DEUS DARA,associacao-do-deus-dara,2008-08-29T03:00:00.000Z,5,Laje,BA,24214,-13.1673,-39.4213,,,,
ASSOCIACAO QUARENTA,associacao-quarenta,1998-03-26T03:00:00.000Z,5,Laje,BA,24214,-13.1673,-39.4213,,,,
BAZAR CENTER,bazar-center,1996-09-02T03:00:00.000Z,3,Laje,BA,24214,-13.1673,-39.4213,,,,
BISCOITOS PALADAR,biscoitos-paladar,2005-10-19T02:00:00.000Z,1,Laje,BA,24214,-13.1673,-39.4213,,,,
CAMARA MUNICIPAL DE LAJE,camara-municipal-de-laje,1996-01-26T02:00:00.000Z,5,Laje,BA,24214,-13.1673,-39.4213,,,,
CASUAL MODAS,casual-modas,2011-12-22T02:00:00.000Z,1,Laje,BA,24214,-13.1673,-39.4213,,,,
CEPEGC,cepegc,1999-05-06T03:00:00.000Z,5,Laje,BA,24214,-13.1673,-39.4213,,,,
CEPEQ - CONS ESC PREDIO ESC QUILOMBO I,cepeq-cons-esc-predio-esc-quilombo-i,2005-08-01T03:00:00.000Z,5,Laje,BA,24214,-13.1673,-39.4213,,,,
HOTEL GRANDE VALE,hotel-grande-vale,2000-11-21T02:00:00.000Z,1,Laje,BA,24214,-13.1673,-39.4213,,,,
KLA MOTOS,kla-motos,2011-06-03T03:00:00.000Z,1,Laje,BA,24214,-13.1673,-39.4213,,,,
LOJA BRASIL,loja-brasil,2006-11-14T02:00:00.000Z,1,Laje,BA,24214,-13.1673,-39.4213,,,,
NILSON VARIEDADES,nilson-variedades,2012-02-27T03:00:00.000Z,1,Laje,BA,24214,-13.1673,-39.4213,,,,
PANIFICADORA IDEAL,panificadora-ideal,2008-03-06T03:00:00.000Z,1,Laje,BA,24214,-13.1673,-39.4213,,,,
POSTO GRANDE VALE,posto-grande-vale,2008-06-17T03:00:00.000Z,3,Laje,BA,24214,-13.1673,-39.4213,,,,
RESTAURANTE REVELACAO,restaurante-revelacao,2012-02-14T02:00:00.000Z,1,Laje,BA,24214,-13.1673,-39.4213,,,,
CAMARA MUNICIPAL,camara-municipal,1963-04-09T03:00:00.000Z,5,Lajedão,BA,3993,-17.6056,-40.3383,,,,
A SIMPATIA,a-simpatia,1988-06-10T03:00:00.000Z,5,Lajedinho,BA,3735,-12.3529,-40.9048,,,,
CPX BAIANA,cpx-baiana,2012-04-13T03:00:00.000Z,5,Lajedinho,BA,3735,-12.3529,-40.9048,,,,
LAJEDO TRANSPORTE,lajedo-transporte,2005-07-13T03:00:00.000Z,3,Lajedinho,BA,3735,-12.3529,-40.9048,,,,
MERCEARIA SOARES,mercearia-soares,2005-03-22T03:00:00.000Z,1,Lajedinho,BA,3735,-12.3529,-40.9048,,,,
PAPELARIA E COSMETICOS LACERDA,papelaria-e-cosmeticos-lacerda,2006-02-23T03:00:00.000Z,1,Lajedinho,BA,3735,-12.3529,-40.9048,,,,
SINDICATO DOS TRABALHADORES RURAIS,sindicato-dos-trabalhadores-rurais,1989-09-08T03:00:00.000Z,5,Lajedinho,BA,3735,-12.3529,-40.9048,,,,
BARROS FORMACAO PEDAGOGICA,barros-formacao-pedagogica,2011-09-05T03:00:00.000Z,1,Lajedo do Tabocal,BA,8591,-13.4663,-40.2204,,,,
CAIXA ESCOLAR - ESCOLA MUNICIPAL ROZENDO JOSE DA SILVA,caixa-escolar-escola-municipal-rozendo-jose-da-silva,1999-05-27T03:00:00.000Z,5,Lajedo do Tabocal,BA,8591,-13.4663,-40.2204,,,,
MERCADO SAO JORGE,mercado-sao-jorge,2010-11-26T02:00:00.000Z,1,Lajedo do Tabocal,BA,8591,-13.4663,-40.2204,,,,
SERRALHERIA MENDES,serralheria-mendes,2011-11-10T02:00:00.000Z,1,Lajedo do Tabocal,BA,8591,-13.4663,-40.2204,,,,
ACAT,acat,2004-07-18T03:00:00.000Z,5,Lamarão,BA,8078,-11.773,-38.887,,,,
ASSOCIACAO DE PAIS E MESTRES,associacao-de-pais-e-mestres,2005-08-18T03:00:00.000Z,5,Lamarão,BA,8078,-11.773,-38.887,,,,
CERAMICA LAMARAO,ceramica-lamarao,1986-11-21T02:00:00.000Z,1,Lamarão,BA,8078,-11.773,-38.887,,,,
MERCADINHO NADER,mercadinho-nader,1999-11-05T02:00:00.000Z,1,Lamarão,BA,8078,-11.773,-38.887,,,,
A.C.U.T,acut,2008-05-08T03:00:00.000Z,5,Lapão,BA,27323,-11.3851,-41.8286,,,,
ALGOESTE AMBIENTAL,algoeste-ambiental,2009-07-01T03:00:00.000Z,3,Lapão,BA,27323,-11.3851,-41.8286,,,,
AUTO POSTO LOPES PINHEIRO,auto-posto-lopes-pinheiro,2008-06-19T03:00:00.000Z,1,Lapão,BA,27323,-11.3851,-41.8286,,,,
CONSTRUTORA IPIRANGA,construtora-ipiranga,1995-11-03T02:00:00.000Z,5,Lapão,BA,27323,-11.3851,-41.8286,,,,
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,fundo-municipal-de-assistencia-social,2010-07-20T03:00:00.000Z,5,Lapão,BA,27323,-11.3851,-41.8286,,,,
MA - MATERIAL DE CONSTRUCAO,ma-material-de-construcao,2008-02-25T03:00:00.000Z,3,Lapão,BA,27323,-11.3851,-41.8286,,,,
MERCADINHO COMPRE BEM,mercadinho-compre-bem,2002-02-28T03:00:00.000Z,1,Lapão,BA,27323,-11.3851,-41.8286,,,,
P C PURIFICADORES,p-c-purificadores,2009-11-04T02:00:00.000Z,1,Lapão,BA,27323,-11.3851,-41.8286,,,,
POSTO TANQUINHO,posto-tanquinho,2009-08-14T03:00:00.000Z,5,Lapão,BA,27323,-11.3851,-41.8286,,,,
SATUR TUR,satur-tur,1983-09-26T03:00:00.000Z,1,Lapão,BA,27323,-11.3851,-41.8286,,,,
SERPEL,serpel,1989-09-15T03:00:00.000Z,1,Lapão,BA,27323,-11.3851,-41.8286,,,,
SERVICOS MEDICOS DR. BRUNO MATOS,servicos-medicos-dr-bruno-matos,2011-03-22T03:00:00.000Z,5,Lapão,BA,27323,-11.3851,-41.8286,,,,
VITORIA SERVICOS,vitoria-servicos,2010-08-05T03:00:00.000Z,3,Lapão,BA,27323,-11.3851,-41.8286,,,,
AC ITINGA,ac-itinga,2007-08-14T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ACARAJE DA BETE,acaraje-da-bete,2007-01-04T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ACARAJE DA NOEMIA,acaraje-da-noemia,2012-04-17T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ACP SEGURANCA,acp-seguranca,1999-06-09T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ACQUAAROMA,acquaaroma,2001-05-29T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ACQUATIME AMBIENTAL,acquatime-ambiental,1997-09-26T03:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ACR CONSTRUTORA,acr-construtora,2007-11-06T02:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ADVAL TURISMO,adval-turismo,1991-11-19T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
AGB SEGURANCA PATRIMONIAL,agb-seguranca-patrimonial,2011-04-28T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
AGUIA REAL SEGURANCA,aguia-real-seguranca,2009-10-23T02:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
AL COMUNICACAO VISUAL,al-comunicacao-visual,2014-05-19T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ALECRIM DOURADO,alecrim-dourado,2009-03-27T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ALFA CAKE,alfa-cake,2010-09-09T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ALPHABLOCK,alphablock,2014-06-17T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
AMAPOLA ARTE & PRESENTES,amapola-arte-presentes,2011-05-30T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
AMPLLITUDE SOLUCOES SUSTENTAVEIS,ampllitude-solucoes-sustentaveis,2003-03-18T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ANABBUD BEAUTY CENTER,anabbud-beauty-center,2010-09-15T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ANACE,anace,2008-07-25T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ANCORA EMBALAGENS,ancora-embalagens,2010-07-15T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ANDY- CAR AUTO CENTER LTDA,andy-car-auto-center-ltda,2014-06-13T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ANGEL CAES & GATOS PET SHOP,angel-caes-gatos-pet-shop,1994-02-17T02:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ANTENA 1,antena-1,1988-02-09T03:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ARATU CONTROLES,aratu-controles,2008-10-17T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ARGES EMPREENDIMENTOS,arges-empreendimentos,2009-07-10T03:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ARGUS DISTRIBUIDORA,argus-distribuidora,2011-06-09T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ARKON CLIMATIZACAO,arkon-climatizacao,2008-07-15T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ARREAL REBOQUES & SERVICOS,arreal-reboques-servicos,2003-09-29T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ART PIECE,art-piece,2011-01-17T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ARTE FIBRA,arte-fibra,1991-12-26T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ARTE MARMORES,arte-marmores,1986-08-19T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ARTEMOVEIS.COM,artemoveiscom,2010-11-03T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
AS CERQUEIRA REPRESENTACOES,as-cerqueira-representacoes,2005-02-24T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ASSOCIACAO DOS ARTESAOS DE LAURO DE FREITAS,associacao-dos-artesaos-de-lauro-de-freitas,2006-12-20T02:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ATACADAO ATAKAREJO,atacadao-atakarejo,2008-06-30T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ATACADAO NOVO MIX ITINGA,atacadao-novo-mix-itinga,1999-02-02T02:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ATLANTIC PARAMOUNT,atlantic-paramount,2005-09-16T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
ATUALIDADE SERVICOS,atualidade-servicos,1995-09-13T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
AUTENTK LOCACAO E CONSTRUCAO,autentk-locacao-e-construcao,1996-11-05T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
AUTOMOTIVA AUTO CENTER,automotiva-auto-center,2007-01-04T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
AZUL VIP ASSISTENCIA TECNICA DE CELULARES E SMARTIFONE,azul-vip-assistencia-tecnica-de-celulares-e-smartifone,2011-08-09T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BAHIA KOMBI,bahia-kombi,1994-03-14T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BAHIA VERDE CONSULTORIA,bahia-verde-consultoria,2011-02-16T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BAHIAGLASS DECORT,bahiaglass-decort,2011-12-12T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BAHIASERV,bahiaserv,2009-01-14T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BANCA DE REVISTA DALLAS,banca-de-revista-dallas,2011-03-23T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BAR LANCHONETE E RESTAURANTE SAUDADES D OCE,bar-lanchonete-e-restaurante-saudades-d-oce,1992-01-24T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BARRACA BURACO DA VELHA,barraca-buraco-da-velha,2001-09-27T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BARRACA ENCONTRO DOS CORNOS,barraca-encontro-dos-cornos,2014-06-04T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BARRACA FLOR DE LIRIO,barraca-flor-de-lirio,2006-01-13T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BASE COSMETICOS,base-cosmeticos,2004-12-20T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BDN BANCO DE NEGOCIOS,bdn-banco-de-negocios,2002-05-22T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BELO FRIO,belo-frio,2011-08-19T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BIG FRANGO,big-frango,2002-08-22T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BIJU VARIEDADES,biju-variedades,2010-03-24T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BLOCO ALDOGAO DOCE,bloco-aldogao-doce,2011-12-15T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BOMBONIERE E VARIEDADES DAYANE,bomboniere-e-variedades-dayane,1999-01-08T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BOMFIM FERRAZ CONTADORES ASSOCIADOS,bomfim-ferraz-contadores-associados,2008-07-14T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BRADESCO AG. LAURO DE FREITAS - CENTRO,bradesco-ag-lauro-de-freitas-centro,1985-08-28T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BRAZIL CULTURAL,brazil-cultural,2005-02-15T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BRETECH TECNOLOGIA,bretech-tecnologia,2006-06-20T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BRISAMAR CALCADOS,brisamar-calcados,2004-12-06T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
BROTASCAR ECO,brotascar-eco,2008-09-02T03:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
C & S,c-s,1990-09-13T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
C.D.C.,cdc,2003-08-06T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
C.E.O.,ceo,2009-02-03T02:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CANAL DO ACAI,canal-do-acai,2001-04-03T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CANTINHO DO SENHOR,cantinho-do-senhor,2010-09-14T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CARDIOPREV,cardioprev,2006-10-02T03:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CARDOSO REPRESENTACOES,cardoso-representacoes,1996-08-01T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CASA DO MAR,casa-do-mar,2008-10-21T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CASSIANA EVENTOS,cassiana-eventos,2012-03-19T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CATERLINK,caterlink,1988-06-13T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CAUFE,caufe,2000-11-13T02:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CBL ENGENHARIA,cbl-engenharia,2004-03-09T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CCB - CONSTRUTORA CESARONI BRAGA,ccb-construtora-cesaroni-braga,2009-01-29T02:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CCLP COMERCIO E LOCACAO DE MAQUINAS E EQUIPAMENTOS,cclp-comercio-e-locacao-de-maquinas-e-equipamentos,2008-12-30T02:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CDD LAURO DE FREITAS,cdd-lauro-de-freitas,2002-08-27T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CENTRAL DE TELHAS,central-de-telhas,1984-01-24T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CENTRAL EMPREENDIMENTOS,central-empreendimentos,2000-12-15T02:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CENTRO AUTOMOTIVO LAVA JATO DO LUIZINHO,centro-automotivo-lava-jato-do-luizinho,2007-05-29T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CENTRO DE ATENCAO INTEGRAL A CRIANCA E AO ADOLESCENTE,centro-de-atencao-integral-a-crianca-e-ao-adolescente,1999-04-26T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CENTRO ESTETICA 3 MARIAS,centro-estetica-3-marias,2010-12-28T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CENTRO MED MEDICINA ESPECIALIZADA,centro-med-medicina-especializada,1997-06-12T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CESA - CENTRO DE ESPECIALIDADES EM SAUDE,cesa-centro-de-especialidades-em-saude,2011-08-08T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CHACARA DO SERVIDOR,chacara-do-servidor,1983-02-25T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CJ REPRESENTACOES,cj-representacoes,2001-05-10T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CLINICA CLISANNA,clinica-clisanna,1996-12-19T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CLUBE SODA REPRESENTACOES,clube-soda-representacoes,2010-03-24T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
COISAS DE MENINA,coisas-de-menina,2012-01-17T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
COLD,cold,1992-10-06T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
COLEGIADO ESCOLAR,colegiado-escolar,2001-05-17T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
COMERCIAL FREIRE,comercial-freire,2012-03-07T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
COMERCIAL ROCHA DO CARMO,comercial-rocha-do-carmo,2001-01-19T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
COMERCIO DE TINTAS OLIVEIRA,comercio-de-tintas-oliveira,1990-09-19T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
COMPERFIL ALUMINIO,comperfil-aluminio,2009-04-09T03:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
COND. EDI. RESIDENCIAL ROSA DOS VENTOS,cond-edi-residencial-rosa-dos-ventos,2009-05-12T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONDOHOTEL,condohotel,2004-08-06T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONDOMINIO ESQUINA VIP,condominio-esquina-vip,2003-03-11T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONDOMINIO MUNDY LITORAL RESIDENCE,condominio-mundy-litoral-residence,2014-01-28T02:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONDOMINIO RESERVA ECOVILLE,condominio-reserva-ecoville,2006-02-15T02:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONDOMINIO RESIDENCIAL VITA FELICE,condominio-residencial-vita-felice,2010-04-12T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONDOMINIO TINETTI,condominio-tinetti,2000-08-31T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONDOMINIO VILLA BELLA,condominio-villa-bella,2011-06-16T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONFECCOES IARA,confeccoes-iara,1992-08-07T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONGELAR REFRIGERACAO,congelar-refrigeracao,2008-01-18T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONSORCIO,consorcio,2010-05-17T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONSTRUTORA ATLANTICO,construtora-atlantico,2004-11-25T02:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONSTRUTORA RAMOS,construtora-ramos,2010-05-27T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONSTRUTORA SOART,construtora-soart,2006-12-15T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONSTRUTORA VIANNA NETO,construtora-vianna-neto,1996-05-23T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONSULTER LTDA.,consulter-ltda,2001-12-18T02:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONTACT SERVICE,contact-service,2007-12-04T02:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CONVENIENCIAS MARTINEZ,conveniencias-martinez,2007-03-30T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
COOPERCENTRAL,coopercentral,2004-07-30T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CORUJICE EVENTOS,corujice-eventos,2009-04-30T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
COZINART MOVEIS E DECORACOES,cozinart-moveis-e-decoracoes,2007-10-01T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CRECHE MUNICIPAL DEPUTADO PAULO JACKSON,creche-municipal-deputado-paulo-jackson,2009-10-28T02:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CRESAUTO,cresauto,2006-03-14T03:00:00.000Z,5,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
CS CONSTRUCOES E REFORMAS LTDA,cs-construcoes-e-reformas-ltda,2006-05-11T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
D F DESIGN & CRIATIONS,d-f-design-criations,2014-05-19T03:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
DEALER,dealer,2010-11-23T02:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
DEBON,debon,2008-11-27T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
DECORALLY,decorally,1996-06-18T03:00:00.000Z,3,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
DEIRO REPRESENTACOES,deiro-representacoes,2001-11-08T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
DEJ ENGENHARIA,dej-engenharia,2011-11-10T02:00:00.000Z,1,Lauro de Freitas,BA,204669,-12.8978,-38.321,,,,
